Name,Index,Close,Var,indic1,indic2,indic3,indic4,indic5,indic6
FUT_BITCOIN,3345,7855,-0.003172589,-0.8262516,-0.5148691,-0.3656285,-0.08623243,-0.03644607,-0.02505114
FUT_BITCOIN,3346,7865,0.001273074,-0.8131258,-0.5193393,-0.383413,-0.06606029,-0.03113404,-0.02257127
FUT_BITCOIN,3347,7880,0.001907184,-0.6565629,-0.5032594,-0.3563772,-0.04175993,-0.02392833,-0.0190913
FUT_BITCOIN,3348,7920,0.005076142,-0.1782814,-0.2900912,-0.3073277,0.01034915,-0.006620321,-0.0104817
FUT_BITCOIN,3349,7840,-0.01010101,-0.5891407,-0.5937636,-0.5295259,-0.08692794,-0.03945997,-0.02690237
FUT_BITCOIN,3350,7830,-0.00127551,-0.7945703,-0.7968818,-0.6682112,-0.09076513,-0.04231326,-0.02853975
FUT_BITCOIN,3351,7840,0.001277139,-0.8172852,-0.8471588,-0.7222175,-0.07013717,-0.0368073,-0.02600391
FUT_BITCOIN,3352,7795,-0.005739796,-0.9086426,-0.9235794,-0.8611087,-0.1178043,-0.05423021,-0.03492003
FUT_BITCOIN,3353,7862.5,0.008659397,-0.5324463,-0.6683115,-0.7443475,-0.0251656,-0.02454412,-0.02033982
FUT_BITCOIN,3354,7852.5,-0.00127186,-0.3696714,-0.5841557,-0.713553,-0.03485535,-0.02788556,-0.02208019
FUT_BITCOIN,3355,7845,-0.0009551098,-0.3144653,-0.5746866,-0.7188455,-0.04061265,-0.03008262,-0.02328167
FUT_BITCOIN,3356,7855,0.001274697,-0.1772327,-0.5264738,-0.6939055,-0.02467013,-0.02496536,-0.02081967
FUT_BITCOIN,3357,7830,-0.003182686,-0.3086163,-0.6110629,-0.750401,-0.05256488,-0.03451102,-0.02568007
FUT_BITCOIN,3358,7900,0.008939974,0.1856918,-0.3490098,-0.5855454,0.03712239,-0.004376321,-0.01070943
FUT_BITCOIN,3359,7852.5,-0.006012658,0.05284592,-0.4245049,-0.634152,-0.0238799,-0.02391958,-0.02040783
FUT_BITCOIN,3360,7867.5,0.00191022,0.106423,-0.3970351,-0.617076,-0.003461862,-0.01692368,-0.01695369
FUT_BITCOIN,3361,7815,-0.006673022,-0.2867885,-0.611561,-0.7533656,-0.06665865,-0.03813877,-0.02759742
FUT_BITCOIN,3362,7825,0.001279591,-0.4033943,-0.6753458,-0.7939242,-0.04824553,-0.03275403,-0.025067
FUT_BITCOIN,3363,7765,-0.007667731,-0.7016971,-0.8376729,-0.8969621,-0.1163644,-0.0565875,-0.03714583
FUT_BITCOIN,3364,7780,0.001931745,-0.7397375,-0.8611441,-0.9102645,-0.0872102,-0.0485381,-0.03342092
FUT_BITCOIN,3365,7777.5,-0.0003213368,-0.7772762,-0.8824951,-0.9232851,-0.08200832,-0.04800491,-0.03340133
FUT_BITCOIN,3366,7710,-0.008678881,-0.8886381,-0.9412476,-0.9616425,-0.1562651,-0.07450524,-0.04691902
FUT_BITCOIN,3367,7687.5,-0.002918288,-0.944319,-0.9706238,-0.9808213,-0.1689875,-0.08147924,-0.05085639
